1100,2021-07-05,12:17:18,0,="",50E,XR5,2010.0,0,128,6,11,-0.75507 ,-1.67969 ,1.55264 ,-0.01208 ,-3.38366 ,216.9532 ,1767.508 ,1031.915 ,1128.135 ,1125.161 ,1123.768 ,1112.129 ,1095.749 ,1082.288 ,1076.615 ,1059.105 ,1049.715 ,1034.31 ,1018.628 ,983.7351 ,689.2869 ,247.9589 ,44.72083 ,-153.8978 ,-148.4724 ,-47.03747 ,-3.59417 ,-0.96667 ,2.39323 ,0.42503 ,-2.40947 ,2.0992 ,0.73438 ,1.36594 ,-1.4859 ,0.45057 ,0.10594 ,0.5437 ,0.0439 ,0.556 ,0.9054 ,0.60704 ,0.74707 ,24.05208 ,528.013 ,1671.253 ,2621.756 ,2738.614 ,2022.829 ,1820.192 ,1566.47 ,1349.079 ,1097.837 ,838.9013 ,590.163 ,373.4102 ,203.9637 ,94.55493 ,34.87909 ,10.80597 ,3.3254 ,1.64032 ,1.04875 ,0.97414 ,1.22272 ,-0.74611 
1100,2021-07-05,12:17:25,0,="",50E,XR6,2010.0,0,128,6,12,0.63538 ,-0.22157 ,-0.46362 ,2.78605 ,-1.60431 ,218.906 ,1759.06 ,1018.169 ,1124.123 ,1119.232 ,1115.082 ,1100.221 ,1090.35 ,1077.58 ,1065.105 ,1053.396 ,1037.899 ,1024.821 ,1011.588 ,983.2704 ,660.4463 ,236.6444 ,39.55734 ,-156.093 ,-142.9104 ,-47.24427 ,-3.92215 ,-2.15168 ,7.5551 ,-0.48786 ,1.98209 ,4.44734 ,1.94002 ,0.75822 ,1.96387 ,-0.55827 ,-0.21208 ,0.43623 ,0.08305 ,-0.41595 ,0.0027 ,-1.84767 ,0.65758 ,23.23289 ,575.1621 ,1713.559 ,2506.151 ,2736.956 ,2037.14 ,1786.396 ,1559.183 ,1336.956 ,1086.78 ,825.2078 ,587.7625 ,366.9719 ,203.3834 ,91.88264 ,33.77962 ,9.23149 ,1.65966 ,-0.04516 ,-0.30237 ,-0.44952 ,-0.35506 ,-1.01543 
1100,2021-07-05,12:17:57,0,="",50E,XR7,2010.0,0,128,6,13,3.31665 ,-5.42058 ,3.53772 ,-4.66327 ,6.88222 ,212.99 ,1722.267 ,988.0236 ,1094.606 ,1089.168 ,1080.433 ,1069.412 ,1057.839 ,1051.406 ,1031.851 ,1025.444 ,1009.296 ,996.4242 ,979.5121 ,950.1407 ,661.5369 ,218.3624 ,14.47549 ,-167.3617 ,-142.6417 ,-46.20086 ,-4.22027 ,-0.00576 ,1.62033 ,2.31287 ,0.65794 ,0.80646 ,0.63622 ,0.95343 ,0.56056 ,0.47647 ,0.54347 ,-0.20051 ,0.43877 ,0.17066 ,0.15562 ,-1.5184 ,-2.34114 ,33.53849 ,576.4097 ,1703.209 ,2465.947 ,2670.066 ,1999.936 ,1728.034 ,1507.748 ,1295.041 ,1055.137 ,807.6778 ,566.4709 ,356.8517 ,195.5383 ,89.85502 ,32.376 ,9.79741 ,2.02335 ,0.60481 ,-0.28477 ,0.46035 ,0.04409 ,0.27058 
1100,2021-07-05,12:18:04,0,="",50E,XR8,2010.0,0,128,6,14,4.61905 ,0.54844 ,-1.15577 ,0.45294 ,2.65089 ,217.0838 ,1707.774 ,992.5239 ,1083.271 ,1087.528 ,1075.844 ,1062.497 ,1054.376 ,1043.436 ,1033.627 ,1015.162 ,1007.272 ,994.4891 ,975.2303 ,958.8311 ,620.1064 ,166.6936 ,-23.06944 ,-195.3601 ,-116.1727 ,-23.46276 ,-19.14871 ,-3.51504 ,5.60713 ,2.14172 ,1.72012 ,1.58301 ,-0.3008 ,-0.07935 ,-0.94178 ,0.56143 ,0.22789 ,0.03144 ,-0.47326 ,0.62564 ,-0.3147 ,-0.41683 ,0.9244 ,29.20511 ,565.731 ,1695.537 ,2461.148 ,2669.68 ,1982.401 ,1723.323 ,1504.015 ,1291.01 ,1048.602 ,801.5731 ,564.6137 ,355.7886 ,195.282 ,89.50355 ,33.0273 ,8.51461 ,1.4227 ,1.22016 ,-0.63165 ,0.52953 ,-0.62515 ,-0.83409 
1100,2021-07-05,12:18:11,0,="",50E,XR9,2010.0,0,128,6,15,-0.08907 ,0.20012 ,2.27182 ,-2.15672 ,2.32852 ,217.0864 ,1710.404 ,981.5196 ,1083.564 ,1081.049 ,1071.733 ,1062.647 ,1049.646 ,1037.72 ,1027.748 ,1015.862 ,1003.107 ,987.9348 ,971.0398 ,942.7323 ,653.6666 ,214.4396 ,13.81262 ,-174.2249 ,-147.5845 ,-42.81115 ,-8.50489 ,1.01386 ,2.7999 ,1.61761 ,2.84254 ,1.39093 ,1.25373 ,1.394 ,1.04262 ,0.79395 ,0.40741 ,-0.34346 ,1.09271 ,0.31547 ,0.37599 ,0.70421 ,0.18752 ,30.2182 ,573.4469 ,1694.993 ,2454.465 ,2665.87 ,1980.494 ,1715.381 ,1497.92 ,1286.642 ,1046.006 ,801.6198 ,561.5223 ,357.1289 ,192.17 ,88.16316 ,31.75745 ,10.35492 ,2.83994 ,0.05505 ,0.17757 ,0.44222 ,0.25635 ,-0.60457 
1100,2021-07-05,12:18:18,0,="",50E,XR10,2010.0,0,128,6,16,-2.90398 ,1.30992 ,-4.07541 ,1.60565 ,-3.43564 ,217.0412 ,1704.833 ,972.5882 ,1076.012 ,1071.49 ,1065.352 ,1054.195 ,1044.173 ,1029.562 ,1019.764 ,1006.502 ,998.4147 ,981.2836 ,966.4619 ,936.4296 ,649.7983 ,213.1767 ,14.38864 ,-174.6825 ,-153.2517 ,-37.6249 ,-12.36908 ,3.26385 ,2.14259 ,1.706 ,0.05995 ,0.5939 ,0.119 ,0.05701 ,0.03697 ,-0.18278 ,-0.03278 ,-0.32547 ,0.06365 ,0.5104 ,0.81744 ,0.14752 ,0.48349 ,30.93062 ,570.3853 ,1695.973 ,2447.742 ,2650.842 ,1969.98 ,1706.068 ,1490.426 ,1275.82 ,1040.498 ,794.8919 ,559.4355 ,353.7999 ,194.6405 ,87.88406 ,34.36608 ,10.19169 ,3.13073 ,1.27466 ,0.88177 ,1.10821 ,0.81028 ,1.04111 
1100,2021-07-05,12:18:25,0,="",50E,XR11,2010.0,0,128,6,17,2.33419 ,-0.021 ,0.15921 ,1.27364 ,0.25191 ,217.4848 ,1697.971 ,962.5875 ,1071.878 ,1066.637 ,1058.975 ,1048.971 ,1037.396 ,1027.584 ,1011.994 ,1004.57 ,989.489 ,978.3327 ,955.6205 ,928.7766 ,646.5803 ,204.7654 ,3.85236 ,-180.0422 ,-141.2788 ,-52.5109 ,12.55045 ,-10.23693 ,5.24411 ,1.70035 ,2.51765 ,0.98655 ,-0.19217 ,-0.24063 ,-0.08287 ,-0.64106 ,-1.09121 ,-1.12743 ,-2.02103 ,-2.46137 ,-3.27343 ,-4.05746 ,-0.76678 ,19.01118 ,566.0112 ,1689.987 ,2437.648 ,2635.003 ,1950.031 ,1683.727 ,1476.492 ,1261.811 ,1025.616 ,783.9834 ,550.1246 ,345.4699 ,188.1195 ,83.92837 ,28.60525 ,5.06519 ,-0.81647 ,-3.4812 ,-2.71551 ,-2.75912 ,-2.13947 ,-1.4671 
1100,2021-07-05,12:18:32,0,="",50E,XR12,2010.0,0,128,6,18,0.28072 ,0.49903 ,-2.36996 ,-0.5313 ,1.31087 ,210.7742 ,1693.276 ,959.537 ,1061.131 ,1062.506 ,1050.591 ,1044.264 ,1032.993 ,1017.936 ,1009.399 ,997.0745 ,984.5686 ,967.6726 ,952.3428 ,925.1088 ,630.7087 ,201.05 ,9.88867 ,-173.4896 ,-150.1853 ,-47.45775 ,-4.16461 ,-2.60481 ,2.3991 ,-0.16294 ,1.63264 ,-0.43073 ,-0.08241 ,-1.62849 ,-1.34371 ,-1.00505 ,-0.34313 ,-0.19676 ,-1.13949 ,-0.52122 ,-0.57869 ,-0.47445 ,-0.83065 ,27.63481 ,558.0878 ,1684.619 ,2442.922 ,2623.82 ,1942.626 ,1683.316 ,1464.3 ,1259.419 ,1025.284 ,787.414 ,550.9984 ,347.918 ,191.12 ,87.50749 ,31.76487 ,9.10754 ,1.34726 ,1.22995 ,0.77282 ,1.09885 ,1.06249 ,0.87228 
1100,2021-07-05,12:19:33,0,="",50E,YR1,2010.0,0,128,6,19,-0.19482 ,1.87171 ,-1.37257 ,3.55266 ,-1.84466 ,-302.1836 ,-3103.439 ,-2745.193 ,-2682.921 ,-2706.654 ,-2683.881 ,-2663.988 ,-2638.66 ,-2607.526 ,-2581.736 ,-2549.62 ,-2521.104 ,-2483.547 ,-2447.189 ,-2385.03 ,-1951.256 ,-1308.327 ,-995.4855 ,-520.7797 ,-116.5152 ,-6.29625 ,-8.46305 ,-8.70992 ,-6.79821 ,-4.13624 ,-1.82355 ,-1.09873 ,-0.85933 ,0.45227 ,-0.03173 ,0.06609 ,0.20251 ,0.39496 ,0.18065 ,0.07879 ,0.27283 ,0.58159 ,-1.11893 ,-42.43655 ,-796.787 ,-2400.24 ,-3500.867 ,-4768.649 ,-4888.546 ,-4510.14 ,-3986.618 ,-3432.739 ,-2794.658 ,-2134.854 ,-1500.979 ,-945.3177 ,-516.1089 ,-235.6393 ,-85.10964 ,-24.24746 ,-5.35172 ,-0.88472 ,-0.25611 ,-0.28813 ,-0.33325 ,0.1966 
1100,2021-07-05,12:19:40,0,="",50E,YR2,2010.0,0,128,6,20,0.3829 ,-0.307 ,4.00536 ,0.38482 ,-0.59862 ,-303.7896 ,-3117.051 ,-2759.959 ,-2695.77 ,-2715.699 ,-2699.774 ,-2676.446 ,-2645.989 ,-2627.67 ,-2593.54 ,-2558.454 ,-2536.506 ,-2494.862 ,-2461.007 ,-2399.698 ,-1956.026 ,-1319.513 ,-996.0798 ,-513.99 ,-126.3193 ,-6.60117 ,-10.03716 ,-5.97327 ,-3.2594 ,-4.68853 ,-3.5186 ,0.39501 ,-1.16933 ,-0.30717 ,-0.01549 ,-0.02544 ,0.03506 ,-0.28422 ,-0.74534 ,-0.66881 ,-1.11232 ,-1.57834 ,-2.96517 ,-43.28932 ,-798.3381 ,-2404.748 ,-3513.41 ,-4796.368 ,-4910.826 ,-4534.912 ,-4011.036 ,-3447.556 ,-2810.818 ,-2149.458 ,-1509.682 ,-950.8175 ,-520.6094 ,-238.9598 ,-87.18296 ,-26.77907 ,-7.83368 ,-3.01065 ,-2.51876 ,-1.97999 ,-1.61983 ,-1.64703 
1100,2021-07-05,12:19:46,0,="",50E,YR3,2010.0,0,128,6,21,-0.63634 ,1.26517 ,-3.16876 ,-5.6174 ,12.02197 ,-307.105 ,-3133.134 ,-2763.553 ,-2712.823 ,-2711.899 ,-2709.884 ,-2677.636 ,-2659.698 ,-2626.474 ,-2598.487 ,-2569.02 ,-2537.616 ,-2503.334 ,-2464.417 ,-2403.876 ,-1964.818 ,-1324.862 ,-1008.29 ,-527.4678 ,-117.1778 ,-6.93316 ,-8.80296 ,-8.79584 ,-6.88763 ,-4.68767 ,-2.44157 ,-1.91007 ,-0.40622 ,-1.05751 ,-0.67985 ,-0.14374 ,-0.6385 ,0.28127 ,-0.01605 ,0.09619 ,0.48072 ,0.52695 ,-3.40669 ,-23.08236 ,-783.8381 ,-2412.955 ,-3527.107 ,-4802.92 ,-4920.679 ,-4543.601 ,-4008.296 ,-3456.536 ,-2817.1 ,-2148.57 ,-1511.554 ,-950.5872 ,-518.6913 ,-236.1615 ,-85.85251 ,-24.23209 ,-4.74043 ,-0.70737 ,0.29325 ,0.68172 ,0.14009 ,0.26866 
1100,2021-07-05,12:19:53,0,="",50E,YR4,2010.0,0,128,6,22,0.93153 ,0.50677 ,-1.4502 ,4.67871 ,-0.59973 ,-301.8398 ,-3133.255 ,-2772.919 ,-2704.919 ,-2722.347 ,-2708.375 ,-2684.669 ,-2655.205 ,-2634.966 ,-2612.279 ,-2559.13 ,-2546.029 ,-2504.795 ,-2470.239 ,-2407.061 ,-1967.005 ,-1323.582 ,-1011.106 ,-528.3813 ,-115.3142 ,-9.10929 ,-6.25054 ,-7.94912 ,-8.04703 ,-0.89501 ,-3.0101 ,-2.94391 ,2.48557 ,0.21948 ,1.9345 ,1.09013 ,0.66005 ,0.87871 ,0.71951 ,0.75777 ,0.63719 ,0.18178 ,-0.41879 ,-41.05873 ,-800.5933 ,-2405.438 ,-3520.453 ,-4810.423 ,-4932.854 ,-4551.815 ,-4019.704 ,-3462.028 ,-2818.464 ,-2153.196 ,-1515.485 ,-951.4036 ,-520.6805 ,-237.1158 ,-86.23466 ,-23.79779 ,-6.38465 ,-1.39117 ,-0.26204 ,-0.4348 ,-0.75806 ,-0.35332 
1100,2021-07-05,12:20:00,0,="",50E,YR5,2010.0,0,128,6,23,0.33625 ,0.93806 ,-2.41012 ,1.9088 ,-0.78437 ,-305.4752 ,-3129.636 ,-2779.146 ,-2707.633 ,-2729.825 ,-2713.259 ,-2680.446 ,-2679.522 ,-2629.423 ,-2606.684 ,-2573.388 ,-2544.979 ,-2508.602 ,-2470.09 ,-2409.26 ,-1973.964 ,-1311.866 ,-1001.672 ,-530.8312 ,-120.6754 ,-7.09642 ,-7.02279 ,-8.80223 ,-5.76162 ,-2.81813 ,-2.45246 ,-1.07952 ,-1.18217 ,-0.54532 ,-0.39139 ,-0.43965 ,0.26782 ,0.17127 ,0.20712 ,0.498 ,0.21877 ,0.60775 ,0.58044 ,-44.58425 ,-797.4557 ,-2408.309 ,-3522.035 ,-4813.277 ,-4935.364 ,-4555.04 ,-4025.595 ,-3464.693 ,-2821.817 ,-2156.446 ,-1513.646 ,-953.5326 ,-520.9242 ,-237.2595 ,-86.55841 ,-24.26289 ,-5.08689 ,3.12487 ,-2.89181 ,0.17729 ,0.24255 ,-0.25433 
1100,2021-07-05,12:20:07,0,="",50E,YR6,2010.0,0,128,6,24,-6.19725 ,-1.1441 ,10.69428 ,-11.3755 ,-1.54804 ,-307.6722 ,-3139.514 ,-2784.119 ,-2715.664 ,-2740.066 ,-2712.476 ,-2698.057 ,-2667.025 ,-2643.365 ,-2611.38 ,-2581.201 ,-2551.077 ,-2512.348 ,-2479.453 ,-2412.363 ,-1972.491 ,-1339.074 ,-1016.116 ,-533.0549 ,-119.6497 ,-4.71191 ,-11.89211 ,-6.91124 ,-6.53008 ,-4.77199 ,-4.38784 ,0.02472 ,-1.96965 ,-0.87434 ,-4.82713 ,1.46943 ,-0.09634 ,-0.41929 ,-0.5231 ,-0.49718 ,-0.4032 ,-0.50165 ,-0.06443 ,-44.79925 ,-790.39 ,-2410.11 ,-3528.043 ,-4828.975 ,-4943.98 ,-4559.041 ,-4035.916 ,-3468.58 ,-2835.328 ,-2152.681 ,-1520.151 ,-956.102 ,-522.887 ,-239.2921 ,-86.4879 ,-23.63753 ,-5.73938 ,-1.1787 ,0.07768 ,-0.26211 ,-0.70467 ,-1.26404 
1100,2021-07-05,12:22:35,0,="",100E,ZR1,2010.0,0,128,6,25,2.33474 ,2.14118 ,1.18272 ,1.87728 ,-0.01164 ,1055.689 ,19186.97 ,18233.5 ,17601.94 ,17757.86 ,17683.02 ,17534.23 ,17356.34 ,17172.72 ,16980.35 ,16787.51 ,16583.39 ,16366.2 ,16120.46 ,15754.4 ,13867.3 ,10478.1 ,8147.224 ,4458.578 ,1323.705 ,262.589 ,121.7528 ,69.89789 ,41.92286 ,16.96921 ,7.83423 ,4.1367 ,2.6003 ,-0.16071 ,0.04911 ,0.53347 ,-0.2527 ,-0.07177 ,0.02366 ,-0.06172 ,0.06544 ,-0.20108 ,0.00652 ,94.18693 ,2156.827 ,8607.122 ,19446.15 ,30132.1 ,32080.59 ,29892.49 ,26623.98 ,22916.98 ,18691.63 ,14276.94 ,10025.58 ,6304.442 ,3438.731 ,1565.734 ,567.8764 ,160.0504 ,34.63302 ,6.68758 ,0.28492 ,-0.23244 ,0.35286 ,0.81422 
1100,2021-07-05,12:22:42,0,="",100E,ZR2,2010.0,0,128,6,26,-1.50873 ,-1.26788 ,0.2523 ,1.58389 ,-0.52642 ,1059.852 ,19231.46 ,18238.41 ,17603.05 ,17756.59 ,17684.44 ,17536.53 ,17360.62 ,17175.76 ,16985.12 ,16789.51 ,16584.76 ,16367.87 ,16120.93 ,15757.21 ,13884.93 ,10498.58 ,8161.512 ,4450.508 ,1320.076 ,261.1158 ,124.4655 ,71.04909 ,41.35311 ,17.18651 ,6.79535 ,3.0365 ,1.4626 ,1.40324 ,0.30047 ,0.81092 ,0.31745 ,-0.73104 ,-0.12516 ,0.48675 ,-0.28934 ,0.19156 ,1.52868 ,92.31574 ,2158.238 ,8613.863 ,19453.67 ,30144.21 ,32094.57 ,29902.68 ,26632.19 ,22926.31 ,18699.47 ,14284.63 ,10035.54 ,6308.919 ,3442.089 ,1562.823 ,566.155 ,158.1654 ,35.07622 ,6.32871 ,0.31694 ,0.24709 ,-0.24643 ,0.08497 
