l200,2021-03-06,13:33:15,1,="111111111111111111111111101111111",825N,XR3,1530.0,0,32,4,11,-3.05558 ,2.94047 ,-0.8591 ,1.25589 ,0.63046 ,65.7852 ,300.0742 ,160.7685 ,94.97567 ,69.59297 ,49.23028 ,37.06868 ,29.04586 ,23.39304 ,14.33821 ,-99.43019 ,-225.7272 ,-249.2333 ,-240.4476 ,-195.5462 ,-133.7187 ,-93.4714 ,-56.66793 ,-43.05548 ,-25.38209 ,-14.64332 ,-7.41573 ,-5.37532 ,-1.74508 ,-1.01734 ,-0.30383 ,-0.42747 ,-0.61429 ,-0.94017 ,-0.75577 ,-0.71944 ,0.03538 ,-0.40372 ,47.90887 ,203.7676 ,305.1283 ,361.7974 ,307.889 ,188.9753 ,108.4133 ,46.92059 ,20.77983 ,-6.30058 ,-20.80828 ,-23.87381 ,-19.8255 ,-13.73149 ,-7.29153 ,-3.03047 ,-0.50108 ,0.5983 ,0.61427 ,0.09698 ,-0.61863 ,-0.21229 ,-0.9823 
l200,2021-03-06,13:33:19,0,="111111111111111111111111111111111",825N,XR4,1530.0,0,32,4,12,-1.58455 ,3.71176 ,-1.07052 ,-0.16964 ,-4.87831 ,71.05945 ,296.2924 ,157.108 ,100.6607 ,66.27885 ,47.85242 ,35.41485 ,31.06974 ,21.44509 ,15.3534 ,-91.73824 ,-233.7114 ,-261.1773 ,-247.9176 ,-193.8326 ,-137.9056 ,-87.89247 ,-60.80074 ,-41.18968 ,-24.1493 ,-16.12023 ,-8.07618 ,-4.32297 ,-2.22897 ,-1.13943 ,-0.16825 ,0.26945 ,0.25524 ,0.34739 ,0.03367 ,0.00496 ,0.13037 ,-1.4028 ,46.66698 ,207.5146 ,309.3089 ,362.6501 ,299.1253 ,195.9453 ,103.2364 ,52.47698 ,17.04779 ,-9.75838 ,-20.44491 ,-23.90835 ,-19.88387 ,-14.05516 ,-7.35387 ,-3.56261 ,-0.90871 ,-0.25616 ,-0.16481 ,-0.00788 ,0.1034 ,-0.28859 ,0.11465 
l200,2021-03-06,13:33:23,0,="111111111111111111111111111111111",825N,XR5,1530.0,0,32,4,13,-1.28235 ,0.96065 ,0.16211 ,-1.02734 ,2.08463 ,61.42327 ,299.0868 ,159.7184 ,98.08968 ,67.19363 ,49.90736 ,35.69586 ,29.08297 ,20.37254 ,16.63817 ,-96.79017 ,-234.8726 ,-249.8766 ,-244.0291 ,-198.8038 ,-130.4096 ,-92.44438 ,-60.44085 ,-41.91829 ,-25.20072 ,-15.2408 ,-8.45742 ,-4.55457 ,-1.89562 ,-0.5843 ,-0.37342 ,-0.37411 ,0.33106 ,0.02252 ,0.18572 ,0.02616 ,0.23251 ,-0.23163 ,42.92025 ,212.5765 ,313.2455 ,352.5139 ,303.7913 ,201.0223 ,102.7822 ,48.1234 ,20.40065 ,-9.32691 ,-21.83951 ,-23.95482 ,-20.84378 ,-14.90905 ,-8.83085 ,-3.42392 ,-0.74547 ,-0.85507 ,-0.6139 ,-0.47016 ,0.0867 ,0.10305 ,0.14723 
l200,2021-03-06,13:33:27,0,="111111111111111111111111111111111",825N,XR6,1530.0,0,32,4,14,-2.41252 ,-0.37899 ,0.62875 ,-1.77973 ,2.92852 ,64.25551 ,302.0723 ,158.0336 ,96.99214 ,70.18689 ,46.79303 ,37.19917 ,30.81193 ,22.61384 ,14.5086 ,-97.87679 ,-233.3189 ,-258.0622 ,-249.9135 ,-194.2929 ,-127.5237 ,-91.41457 ,-61.21039 ,-40.99809 ,-24.37617 ,-15.62694 ,-7.50671 ,-4.63337 ,-2.08266 ,-0.44583 ,0.26284 ,0.0141 ,0.05197 ,-0.03542 ,-0.08953 ,-0.06027 ,0.07707 ,-0.2383 ,44.11102 ,210.7193 ,308.7107 ,371.5473 ,297.3974 ,191.6061 ,102.8719 ,52.15571 ,15.4552 ,-7.99595 ,-20.81668 ,-24.30286 ,-20.04322 ,-14.41202 ,-8.03448 ,-3.62227 ,-1.33373 ,-0.66083 ,-0.1108 ,0.05598 ,-0.23203 ,-0.09533 ,-0.82458 
l200,2021-03-06,13:33:31,0,="111111111111111111111111111111111",825N,XR7,1530.0,0,32,4,15,-1.9728 ,3.98252 ,-1.77418 ,1.04017 ,0.53215 ,65.8211 ,298.3262 ,161.1368 ,97.61449 ,65.12961 ,50.71626 ,38.54324 ,26.13695 ,23.7781 ,11.60722 ,-88.51998 ,-227.7424 ,-257.5074 ,-239.921 ,-196.4289 ,-135.427 ,-86.31971 ,-63.25154 ,-39.84694 ,-25.09619 ,-14.59145 ,-8.2481 ,-4.70204 ,-2.43586 ,-0.62179 ,-0.24014 ,-0.59698 ,-0.17293 ,-0.2906 ,0.00012 ,-0.03174 ,-0.09926 ,-0.51925 ,42.40972 ,219.6335 ,307.2811 ,361.5445 ,303.8335 ,198.0239 ,102.9685 ,50.42398 ,18.6975 ,-9.18342 ,-19.30278 ,-25.24498 ,-19.32065 ,-13.99533 ,-8.54743 ,-3.38628 ,-1.14588 ,-0.37667 ,-0.27152 ,0.03299 ,-0.26552 ,-0.46096 ,-0.33031 
l200,2021-03-06,13:33:35,0,="111111111111111111111111111111111",825N,XR8,1530.0,0,32,4,16,-0.64169 ,2.68392 ,-4.16952 ,-0.06348 ,-0.83488 ,64.89385 ,298.972 ,160.2177 ,96.97455 ,67.63539 ,47.88046 ,36.62217 ,29.53203 ,19.61614 ,16.00691 ,-94.69978 ,-237.9449 ,-252.5747 ,-244.313 ,-199.4741 ,-131.4265 ,-89.84417 ,-62.12397 ,-38.76135 ,-26.97933 ,-15.77703 ,-7.24519 ,-4.87708 ,-2.12993 ,-0.54775 ,-0.61911 ,-0.18441 ,-0.28414 ,0.12926 ,-0.08811 ,0.03203 ,-0.5138 ,0.48707 ,46.94723 ,205.2652 ,297.2769 ,359.3933 ,305.8563 ,197.0837 ,104.7567 ,49.9775 ,17.51129 ,-8.66538 ,-20.93735 ,-24.07224 ,-19.93877 ,-13.69966 ,-7.3134 ,-3.30687 ,-1.66301 ,-0.32574 ,0.19058 ,-0.07235 ,-0.20534 ,-0.48883 ,2.84812 
l200,2021-03-06,13:40:35,2,="111111111111100111111111111111111",800N,ZR1,1530.0,0,32,4,17,-2.01638 ,-0.87741 ,1.84262 ,1.21435 ,-2.75996 ,49.78402 ,515.4045 ,642.8064 ,612.3526 ,587.0822 ,562.7126 ,541.4001 ,523.7513 ,505.1592 ,486.3025 ,391.534 ,235.0798 ,144.6276 ,28.79589 ,-41.97414 ,-63.85164 ,-58.76793 ,-49.92561 ,-33.16252 ,-26.17298 ,-15.94342 ,-9.44849 ,-5.02497 ,-2.17495 ,-1.27561 ,-0.01897 ,0.22285 ,0.58348 ,0.64567 ,0.50896 ,1.05194 ,0.89673 ,3.07998 ,27.37927 ,145.6243 ,271.5594 ,468.9888 ,618.2564 ,646.7517 ,596.9878 ,520.7786 ,440.9083 ,356.8406 ,266.3512 ,182.9208 ,115.8501 ,64.01015 ,30.38737 ,12.28698 ,3.55473 ,0.83814 ,-0.18226 ,-0.6687 ,-0.30934 ,-0.09329 ,-1.46451 
l200,2021-03-06,13:40:39,0,="111111111111111111111111111111111",800N,ZR2,1530.0,0,32,4,18,-0.16855 ,-1.84365 ,-1.35388 ,0.14459 ,0.58932 ,47.65086 ,512.4011 ,641.0631 ,610.1201 ,586.0407 ,563.5254 ,540.7999 ,519.9603 ,504.7611 ,485.0694 ,390.2305 ,227.9178 ,132.807 ,26.60315 ,-38.68261 ,-67.24984 ,-57.02957 ,-47.25578 ,-37.30753 ,-27.89362 ,-17.69268 ,-10.39335 ,-6.42366 ,-4.59986 ,-1.93097 ,-1.0662 ,-0.42339 ,0.36113 ,-0.27964 ,-0.38948 ,-0.3294 ,-0.29889 ,-0.70117 ,25.11267 ,143.5392 ,270.617 ,469.3458 ,615.8364 ,647.5715 ,592.9601 ,520.4626 ,440.667 ,354.6718 ,263.2896 ,182.1875 ,113.2607 ,62.67915 ,29.23607 ,11.3293 ,4.11582 ,1.38473 ,0.4724 ,-0.21094 ,-0.30045 ,-0.20889 ,1.19043 
l200,2021-03-06,13:40:43,5,="111111111111111111111110110001110",800N,ZR3,1530.0,0,32,4,19,-3.16407 ,1.7863 ,-2.83373 ,0.98282 ,-2.62046 ,49.21028 ,512.8537 ,636.7746 ,610.6703 ,584.4065 ,562.2175 ,540.6176 ,523.2577 ,500.5495 ,483.1645 ,398.7014 ,234.5795 ,139.0902 ,17.27918 ,-45.95297 ,-62.22269 ,-63.54354 ,-49.07351 ,-37.21937 ,-26.17654 ,-19.52987 ,-11.82541 ,-6.64367 ,-4.51409 ,-3.14936 ,-1.53159 ,-0.40534 ,-0.3135 ,-0.08529 ,0.22779 ,-0.27618 ,-0.19853 ,-0.90987 ,24.2009 ,144.2899 ,275.9999 ,472.9365 ,614.6993 ,644.3123 ,594.6027 ,520.237 ,437.7593 ,355.9998 ,262.6822 ,180.6117 ,113.0618 ,61.28245 ,28.12686 ,10.11975 ,2.08636 ,-0.03477 ,-0.72523 ,-0.61624 ,0.21653 ,0.58144 ,-0.01925 
l200,2021-03-06,13:40:47,0,="111111111111111111111111111111111",800N,ZR4,1530.0,0,32,4,20,-0.18692 ,-0.65502 ,1.50545 ,-1.84875 ,1.69919 ,46.80752 ,514.6598 ,639.7509 ,612.8989 ,586.6013 ,561.4836 ,541.0288 ,523.0959 ,500.8869 ,484.9591 ,390.1701 ,230.6894 ,138.4916 ,27.88886 ,-44.54482 ,-60.92116 ,-55.94918 ,-50.03011 ,-37.17763 ,-25.44799 ,-19.04111 ,-10.03437 ,-6.83302 ,-4.19818 ,-2.75099 ,-1.90338 ,-0.81699 ,-0.46327 ,0.04685 ,0.33436 ,0.68965 ,-0.02674 ,0.24274 ,23.00234 ,141.3409 ,265.8529 ,470.1894 ,620.5061 ,643.0847 ,596.8381 ,520.3991 ,441.0955 ,357.1173 ,264.2677 ,180.0057 ,113.7944 ,62.10032 ,28.71479 ,10.95677 ,2.89755 ,0.48759 ,0.49697 ,0.04589 ,0.33707 ,-0.35815 ,0.1643 
l200,2021-03-06,13:40:52,10,="111111111111111111100000111000001",800N,ZR5,1530.0,0,32,4,21,-1.47744 ,-0.40698 ,-3.69773 ,1.81903 ,-2.27542 ,49.33944 ,513.6748 ,635.5079 ,612.346 ,584.8207 ,563.2992 ,539.6226 ,521.7336 ,503.2655 ,486.3556 ,387.6332 ,227.272 ,135.4698 ,34.30293 ,-47.9888 ,-65.46616 ,-59.67722 ,-52.83307 ,-36.91817 ,-26.09767 ,-17.36474 ,-11.64265 ,-8.61123 ,-5.76868 ,-3.00585 ,-2.7337 ,-1.71438 ,-0.86907 ,-0.51519 ,0.24949 ,-0.45372 ,-0.44828 ,1.80394 ,24.51869 ,139.5704 ,265.8458 ,468.6487 ,616.2869 ,644.6244 ,593.4677 ,520.5869 ,439.1766 ,356.154 ,261.7573 ,181.5496 ,111.4344 ,60.79409 ,27.95637 ,9.8579 ,2.70681 ,-0.19777 ,-0.34828 ,0.00714 ,-0.05797 ,-0.45074 ,-0.19037 
l200,2021-03-06,13:40:55,0,="111111111111111111111111111111111",800N,ZR6,1530.0,0,32,4,22,3.32241 ,-4.24282 ,3.06918 ,-1.77078 ,-1.37477 ,51.70047 ,513.9863 ,640.5711 ,613.2781 ,587.0859 ,561.4998 ,540.1194 ,523.2131 ,505.5937 ,485.4734 ,390.7475 ,227.0839 ,136.756 ,22.93102 ,-40.38274 ,-56.11642 ,-57.59364 ,-51.84075 ,-35.63906 ,-25.13458 ,-16.98075 ,-10.64551 ,-5.22717 ,-3.40127 ,-1.63287 ,-0.9185 ,-0.53885 ,0.34537 ,-0.23233 ,-0.25342 ,-0.02163 ,-0.58645 ,0.10651 ,28.30338 ,140.9312 ,264.7528 ,469.1993 ,617.6952 ,642.4191 ,595.2568 ,518.6941 ,440.6209 ,355.8318 ,263.2769 ,181.6706 ,113.2683 ,61.93836 ,29.01891 ,11.22076 ,3.34181 ,1.08143 ,0.31569 ,0.27095 ,0.13263 ,-0.71431 ,-0.40061 
l200,2021-03-06,13:40:59,0,="111111111111111111111111111111111",800N,ZR7,1530.0,0,32,4,23,2.97687 ,0.05357 ,4.58693 ,-1.48193 ,2.94194 ,50.73832 ,512.8637 ,640.9249 ,615.2354 ,585.796 ,563.9764 ,543.3969 ,524.0758 ,504.6682 ,484.9554 ,399.9902 ,232.6838 ,131.306 ,25.67926 ,-43.74947 ,-61.26486 ,-57.77218 ,-47.84366 ,-36.51903 ,-23.25158 ,-15.30606 ,-9.18127 ,-3.74083 ,-1.90315 ,-0.26056 ,-0.27248 ,-0.05711 ,0.64986 ,0.46355 ,-0.38558 ,0.23887 ,-0.01224 ,1.62237 ,24.46708 ,137.1093 ,258.5647 ,463.6435 ,620.6446 ,648.9634 ,591.7596 ,521.5368 ,441.1216 ,355.2083 ,263.1348 ,182.8666 ,112.9493 ,62.36362 ,29.32977 ,10.88354 ,2.90889 ,-0.01418 ,-0.26519 ,-0.38966 ,-0.34819 ,-0.62046 ,-1.20018 
l200,2021-03-06,13:41:03,0,="111111111111111111111111111111111",800N,ZR8,1530.0,0,32,4,24,-2.56344 ,-1.66962 ,-2.06712 ,-0.29381 ,-2.2746 ,48.60592 ,513.4631 ,637.8911 ,612.1595 ,586.9215 ,560.9188 ,539.4062 ,522.2107 ,503.6915 ,481.0134 ,393.1646 ,229.4774 ,135.3072 ,28.59851 ,-40.709 ,-61.74709 ,-63.78502 ,-47.70369 ,-36.6555 ,-27.80685 ,-19.32392 ,-11.58821 ,-7.10452 ,-4.34856 ,-2.82123 ,-2.08764 ,-0.29024 ,0.34083 ,0.33478 ,0.63974 ,-0.22135 ,-0.49084 ,-1.02875 ,21.50072 ,143.234 ,265.7257 ,468.1296 ,620.2204 ,644.2237 ,592.3872 ,522.1337 ,441.3568 ,355.4107 ,263.2359 ,181.6889 ,113.0403 ,61.99722 ,28.48495 ,11.15667 ,2.86895 ,0.53135 ,0.42846 ,0.27081 ,0.76396 ,0.98924 ,-0.29217 
l200,2021-03-06,13:41:59,1,="111011111111111111111111111111111",800N,XR1,1530.0,0,32,4,25,0.01411 ,-1.78753 ,-0.37702 ,-0.52865 ,0.48864 ,71.78015 ,322.9022 ,170.4848 ,104.5232 ,70.06209 ,52.12296 ,40.01132 ,32.89081 ,23.92849 ,15.96518 ,-103.7166 ,-259.4739 ,-285.7038 ,-269.2714 ,-202.3447 ,-134.8462 ,-93.49797 ,-65.4029 ,-40.03339 ,-27.77427 ,-16.85356 ,-8.49765 ,-4.96317 ,-1.99029 ,-0.8938 ,-0.99426 ,-0.94096 ,-0.67519 ,-0.49938 ,0.10247 ,-0.08822 ,-0.0395 ,0.23241 ,46.60146 ,237.9097 ,348.2409 ,402.3544 ,320.7906 ,202.4809 ,109.9924 ,51.08561 ,20.00085 ,-8.49137 ,-22.06033 ,-23.82339 ,-20.94462 ,-15.08582 ,-8.41849 ,-3.72581 ,-1.36538 ,-0.37068 ,0.20671 ,-0.09008 ,-0.19666 ,-0.18173 ,0.40242 
l200,2021-03-06,13:42:02,0,="111111111111111111111111111111111",800N,XR2,1530.0,0,32,4,26,1.6811 ,-0.34888 ,0.55219 ,-1.18007 ,-0.9021 ,77.60614 ,322.849 ,172.0435 ,100.5848 ,67.95819 ,54.2423 ,41.05515 ,31.19269 ,26.73651 ,14.54966 ,-101.5821 ,-245.089 ,-295.5519 ,-265.4621 ,-200.9367 ,-150.321 ,-90.73933 ,-58.7079 ,-42.20991 ,-26.23324 ,-16.73584 ,-8.39866 ,-4.3078 ,-2.44238 ,-0.62016 ,-0.07021 ,0.02516 ,-0.07185 ,0.1329 ,-0.23942 ,-0.47007 ,-0.59342 ,1.23294 ,51.27295 ,239.3671 ,345.4692 ,394.0697 ,320.704 ,202.0911 ,111.5959 ,54.94899 ,16.00844 ,-5.61404 ,-21.79335 ,-24.81381 ,-20.79518 ,-14.45695 ,-7.46879 ,-3.21905 ,-1.29935 ,-0.19632 ,-0.00099 ,-0.26678 ,-0.42752 ,-0.32114 ,0.17546 
l200,2021-03-06,13:42:06,22,="100111001100010001000100010000001",800N,XR3,1530.0,0,32,4,27,3.42188 ,2.91558 ,3.46237 ,2.22295 ,0.72755 ,79.70607 ,322.6398 ,174.4951 ,105.0279 ,72.74092 ,53.50364 ,45.74789 ,32.36514 ,29.84686 ,15.378 ,-103.7544 ,-244.8523 ,-277.2074 ,-265.9948 ,-201.3166 ,-137.8035 ,-94.08898 ,-60.83369 ,-37.75727 ,-22.68556 ,-13.47945 ,-7.93593 ,-2.52607 ,1.30055 ,-0.26184 ,1.36251 ,0.83049 ,0.67598 ,0.60789 ,1.08909 ,1.47776 ,2.12535 ,1.30336 ,55.91325 ,235.7846 ,333.9293 ,410.6625 ,332.6586 ,200.8915 ,113.2213 ,51.45104 ,19.14253 ,-9.34739 ,-19.44638 ,-23.34494 ,-21.44859 ,-14.2221 ,-6.5983 ,-4.32171 ,-1.30667 ,-1.07203 ,-1.61357 ,-2.11542 ,-2.35782 ,-2.06385 ,-1.97472 
