h

h
<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
11 48 55 187 17189 
11 49 10 186 17189 
11 49 25 187 17189 
11 49 40 186 17189 
11 49 55 187 17189 
11 50 10 186 17189 
11 50 25 187 17189 
11 50 40 186 17189 
11 50 55 187 17189 
11 51 10 186 17189 
11 51 25 187 17189 
11 51 40 186 17189 
11 51 55 187 17189 
11 52 10 186 17189 
11 52 25 187 17189 
11 52 40 186 17189 
11 52 55 187 17189 
11 53 10 186 17189 
11 53 25 187 17189 
11 53 40 186 17189 
11 53 55 187 17189 
11 54 10 186 17189 
11 54 48 187 17189 
11 55 3 186 17189 
11 55 18 187 17189 
11 55 33 186 17189 
11 55 48 187 17189 
11 56 3 186 17189 
11 56 18 187 17189 
11 56 33 186 17189 
11 56 48 187 17189 
11 57 3 186 17189 
11 57 18 187 17189 
11 57 33 187 17189 
11 57 48 186 17189 
11 58 3 187 17189 
11 58 18 186 17189 
11 58 33 187 17189 
11 58 48 186 17189 
11 59 3 187 17189 
11 59 18 186 17189 
11 59 33 187 17189 
11 59 48 186 17189 
12 0 3 187 17189 
12 0 18 186 17189 
12 0 33 187 17189 
12 0 48 186 17189 
12 1 3 187 17189 
12 1 18 186 17189 
12 1 33 187 17189 
12 1 48 186 17189 
12 2 3 186 17189 
12 2 18 187 17189 
12 2 33 186 17189 
12 2 48 187 17128 
12 3 3 186 17189 
12 3 18 187 17189 
12 3 33 186 17189 
12 3 48 187 17189 
12 4 3 186 17189 
12 4 18 187 17189 
12 4 33 186 17189 
12 4 48 187 17189 
12 5 3 186 17189 
12 5 18 187 17189 
12 5 33 186 17189 
12 5 48 187 17189 
12 6 3 186 17189 
12 6 18 187 17189 
12 6 33 186 17189 
12 6 48 187 17189 
12 7 3 186 17189 
12 7 18 187 17189 
12 7 33 186 17189 
12 7 48 187 17189 
12 8 3 187 17189 
12 8 18 186 17189 
12 8 33 187 17128 
12 8 48 186 17189 
12 9 3 187 17189 
12 9 18 186 17189 
12 9 57 187 17189 
12 10 12 186 17189 
12 10 27 187 17189 
12 10 42 186 17189 
12 10 57 187 17189 
12 11 12 186 17189 
12 11 27 187 17189 
12 11 42 186 17189 
12 11 57 187 17189 
12 12 12 186 17189 
12 12 27 187 17189 
12 12 42 186 17189 
12 12 57 187 17189 
12 13 12 186 17189 
12 13 27 187 17189 
12 13 42 186 17189 
12 13 57 187 17189 
12 14 12 186 17189 
12 14 27 187 17189 
12 14 42 186 17189 
12 14 57 187 17189 
