h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
9 43 5 13 8958 
9 43 20 12 8958 
9 43 35 13 8958 
9 43 50 12 8897 
9 44 5 13 8958 
9 44 20 12 8958 
9 44 35 13 8958 
9 44 50 12 8958 
9 45 5 13 8958 
9 45 20 12 8958 
9 45 35 13 8897 
9 45 50 12 8897 
9 46 5 13 8958 
9 46 35 13 8958 
9 46 50 12 8958 
9 47 5 13 8958 
9 47 19 12 8958 
9 47 35 13 8897 
9 47 50 12 8958 
9 48 5 13 8958 
9 48 19 12 8958 
9 48 35 13 8958 
9 48 50 12 8958 
9 49 5 13 8958 
9 49 20 12 8958 
9 49 35 13 8958 
9 49 50 12 8958 
9 50 5 13 8958 
9 50 20 12 8958 
9 50 35 13 8897 
9 50 50 12 8958 
9 51 5 13 8958 
9 51 20 12 8897 
9 51 35 13 8958 
9 51 50 12 8958 
9 52 5 13 8958 
9 52 20 12 8958 
9 52 35 13 8958 
9 52 50 12 8897 
9 53 5 13 8958 
9 53 20 12 8958 
9 53 35 13 8897 
9 53 50 12 8897 
9 54 5 13 8897 
9 54 20 12 8958 
9 54 35 13 8958 
9 54 50 12 8897 
9 55 5 13 8958 
9 57 36 13 8958 
9 57 50 12 8958 
9 58 6 13 8958 
9 58 20 12 8958 
9 58 36 13 8897 
9 58 50 12 8958 
9 59 6 13 8897 
9 59 20 12 8897 
9 59 36 13 8897 
9 59 50 12 8897 
10 0 6 13 8897 
10 0 21 13 8958 
10 0 36 12 8958 
10 0 50 12 8958 
10 1 6 13 8958 
10 1 20 12 8958 
10 1 36 13 8958 
10 1 50 12 8897 
10 2 6 13 8958 
10 2 20 12 8958 
10 2 36 13 8958 
10 2 50 12 8958 
10 3 6 13 8958 
10 3 20 12 8958 
10 3 36 13 8958 
10 3 50 12 8958 
10 4 6 13 8897 
10 4 21 13 8897 
10 4 36 12 8897 
10 4 50 12 8958 
10 5 6 13 8958 
10 5 20 12 8958 
10 5 36 13 8897 
10 5 50 12 8897 
10 6 6 13 8958 
10 6 20 12 8958 
10 6 36 13 8958 
10 6 50 12 8958 
10 7 6 13 8958 
10 7 20 12 8958 
10 7 51 13 8897 
10 8 5 12 8958 
10 8 21 13 8958 
10 8 35 12 8897 
10 8 51 13 8958 
10 9 6 13 8958 
10 9 21 12 8897 
10 9 36 13 8958 
10 9 51 12 8897 
10 10 6 13 8958 
10 10 21 12 8958 
10 10 36 13 8958 
10 10 51 12 8897 
10 11 6 13 8897 
10 11 21 12 8958 
10 11 36 13 8897 
10 11 51 12 8958 
10 12 6 13 8897 
10 14 37 13 8958 
10 14 53 13 8958 
10 15 7 12 8897 
10 15 21 12 8958 
10 15 37 13 8897 
10 15 51 12 8897 
10 16 7 13 8958 
10 16 21 12 8958 
10 16 37 13 8897 
10 16 51 12 8958 
10 17 7 13 8958 
10 17 21 12 8958 
10 17 37 13 8958 
10 17 51 12 8958 
10 18 7 13 8958 
10 18 21 12 8958 
10 18 37 13 8958 
10 18 51 12 8897 
10 19 7 13 8958 
10 19 21 12 8958 
