h
h

<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
8 56 58 12 8993 
8 57 14 13 8993 
8 57 28 12 8932 
8 57 44 13 8993 
8 57 58 12 8932 
8 58 14 13 8993 
8 58 28 12 8993 
8 58 44 13 8993 
8 58 58 12 8932 
8 59 14 13 8932 
8 59 28 12 8993 
8 59 44 13 8993 
8 59 58 12 8993 
9 0 14 13 8932 
9 0 28 12 8932 
9 0 44 13 8993 
9 0 58 12 8932 
9 1 14 13 8932 
9 1 28 12 8993 
9 1 44 13 8993 
9 1 58 12 8932 
9 2 14 13 8993 
9 2 28 12 8993 
9 2 44 13 8993 
9 2 58 12 8993 
9 3 14 13 8993 
9 3 28 12 8932 
9 3 44 13 8993 
9 3 58 12 8932 
9 4 14 13 8993 
9 6 44 13 8932 
9 6 58 12 8993 
9 7 14 13 8932 
9 7 28 12 8993 
9 7 44 13 8932 
9 7 58 12 8993 
9 8 14 13 8993 
9 8 28 12 8993 
9 8 44 13 8993 
9 8 58 12 8932 
9 9 14 13 8993 
9 9 28 12 8932 
9 9 44 13 8932 
9 9 58 12 8932 
9 10 14 13 8932 
9 10 28 12 8993 
9 10 44 13 8993 
9 10 58 12 8932 
9 11 14 13 8993 
9 11 28 12 8993 
9 11 44 13 8993 
9 11 58 12 8993 
9 12 14 13 8993 
9 12 28 12 8993 
9 12 44 13 8993 
9 12 58 12 8993 
9 13 14 13 8993 
9 13 28 12 8993 
9 13 44 13 8932 
9 13 58 12 8993 
9 14 14 13 8993 
9 14 28 12 8993 
9 14 44 13 8932 
9 14 58 12 8993 
9 15 14 13 8993 
9 15 28 12 8993 
9 15 44 13 8932 
9 15 58 12 8993 
9 16 14 13 8993 
9 16 28 12 8993 
9 16 44 13 8993 
9 16 58 12 8932 
9 17 14 13 8993 
9 17 28 12 8993 
9 17 44 13 8993 
9 17 58 12 8993 
9 18 14 13 8993 
9 18 28 12 8932 
9 18 44 13 8993 
9 18 58 12 8932 
9 19 14 13 8993 
9 19 28 12 8993 
9 19 44 13 8993 
9 19 58 12 8993 
9 20 14 13 8993 
9 20 28 12 8993 
9 20 44 13 8932 
9 20 58 12 8932 
9 21 14 13 8932 
9 23 44 13 8932 
9 23 58 12 8932 
9 24 14 13 8993 
9 24 28 12 8993 
9 24 44 13 8993 
9 24 58 12 8993 
9 25 14 13 8993 
9 25 28 12 8932 
9 25 44 13 8932 
9 25 58 12 8993 
9 26 14 13 8932 
9 26 28 12 8993 
9 26 44 13 8993 
9 26 58 12 8993 
9 27 14 13 8932 
9 27 28 12 8993 
9 27 44 13 8993 
9 27 58 12 8993 
9 28 14 13 8993 
9 28 28 12 8993 
9 28 44 13 8993 
9 28 58 12 8993 
9 29 14 13 8932 
9 29 28 12 8932 
9 29 44 13 8932 
9 29 58 12 8993 
9 30 14 13 8932 
9 30 28 12 8993 
9 30 44 13 8932 
9 30 58 12 8932 
9 31 14 13 8993 
9 31 28 12 8993 
9 31 44 13 8932 
9 31 58 12 8932 
9 32 14 13 8932 
9 32 28 12 8993 
9 32 44 13 8932 
9 32 58 12 8932 
9 33 14 13 8993 
9 33 28 12 8993 
9 33 44 13 8993 
9 33 58 12 8932 
9 34 14 13 8932 
9 34 28 12 8932 
9 34 44 13 8932 
9 34 58 12 8932 
9 35 14 13 8993 
9 35 28 12 8932 
9 35 44 13 8993 
9 35 58 12 8993 
9 36 14 13 8932 
9 36 28 12 8932 
9 36 44 13 8932 
9 36 58 12 8993 
9 37 14 13 8932 
9 37 28 12 8993 
9 37 44 13 8932 
9 37 58 12 8993 
9 38 14 13 8932 
9 40 44 13 8932 
9 40 58 12 8993 
9 41 14 13 8993 
9 41 28 12 8993 
9 41 44 13 8932 
9 41 58 12 8932 
9 42 14 13 8993 
