h

h
<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
10 7 31 13 8993 
10 7 45 12 8993 
10 8 1 13 8993 
10 8 15 12 8993 
10 8 31 13 8993 
10 8 45 12 8993 
10 9 1 13 8993 
10 9 15 12 8993 
10 9 31 13 8993 
10 9 45 12 8993 
10 10 1 13 8993 
10 12 31 13 8993 
10 12 45 12 8993 
10 13 1 13 8993 
10 13 15 12 8993 
10 13 30 13 8993 
10 13 45 12 8932 
10 14 1 13 8993 
10 14 15 12 8993 
10 14 31 13 8993 
10 14 45 12 8993 
10 15 1 13 8993 
10 15 15 12 8993 
10 15 31 13 8993 
10 15 45 12 8993 
10 16 1 13 8993 
10 16 15 12 8993 
10 16 31 13 8993 
10 16 45 12 8993 
10 17 0 13 8993 
10 17 15 12 8993 
10 17 31 13 8993 
10 17 45 12 8993 
10 18 1 13 8993 
10 18 15 12 8993 
10 18 31 13 8993 
10 18 45 12 8932 
10 19 1 13 8993 
10 19 15 12 8993 
10 19 31 13 8993 
10 19 45 12 8993 
10 20 1 13 8993 
10 20 15 12 8993 
10 20 31 13 8993 
10 20 45 12 8993 
10 21 1 13 8993 
10 21 15 12 8993 
10 21 30 13 8993 
10 21 45 12 8993 
10 22 1 13 8993 
10 22 15 12 8993 
10 22 31 13 8993 
10 22 45 12 8993 
10 23 1 13 8993 
10 23 15 12 8993 
10 23 31 13 8993 
10 23 45 12 8993 
10 24 1 13 8993 
10 24 15 12 8993 
10 24 31 13 8993 
10 24 45 12 8993 
10 25 1 13 8993 
10 25 15 12 8993 
10 25 31 13 8993 
10 25 45 12 8993 
10 26 1 13 8993 
10 26 15 12 8993 
10 26 31 13 8993 
10 26 45 12 8993 
10 27 1 13 8993 
10 29 31 13 8993 
10 29 45 12 8993 
10 30 1 13 8993 
10 30 15 12 8993 
10 30 31 13 8993 
10 30 45 12 8993 
10 31 0 13 8993 
10 31 15 12 8993 
10 31 31 13 8993 
10 31 45 12 8993 
10 32 1 13 8993 
10 32 15 12 8993 
10 32 31 13 8993 
10 32 45 12 8993 
10 33 1 13 8932 
10 33 15 12 8993 
10 33 31 13 8993 
10 33 45 12 8993 
