h
h

<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
8 45 58 13 8958 
8 46 12 12 8958 
8 46 28 13 8958 
8 46 42 12 8958 
8 46 58 13 8958 
8 47 12 12 8958 
8 47 28 13 8958 
8 47 42 12 8958 
8 47 58 13 8958 
8 48 12 12 8958 
8 48 28 13 8958 
8 48 42 12 8958 
8 48 58 13 8958 
8 49 12 12 8958 
8 49 28 13 8958 
8 49 42 12 8958 
8 49 58 13 8958 
8 50 12 12 9018 
8 50 28 13 8958 
8 50 42 12 8958 
8 50 58 13 8958 
8 51 12 12 8958 
8 51 28 13 9018 
8 51 42 12 8958 
8 51 58 13 8958 
8 52 12 12 8958 
8 52 28 13 8958 
8 52 42 12 8958 
8 52 58 13 8958 
8 53 12 12 8958 
8 53 28 13 8958 
8 53 42 12 8958 
8 53 58 13 8958 
8 54 12 12 8958 
8 54 28 13 8958 
8 54 42 12 8958 
8 54 58 13 8958 
8 55 12 12 8897 
8 55 28 13 8958 
8 55 42 12 9018 
8 55 58 13 8958 
8 56 12 12 8958 
8 56 28 13 8958 
8 56 42 12 8958 
8 56 58 13 8958 
8 59 28 13 8958 
8 59 42 12 8897 
8 59 58 13 8958 
9 0 12 12 8958 
9 0 28 13 8958 
9 0 42 12 8958 
9 0 58 13 8958 
9 1 12 12 8958 
9 1 28 13 8958 
9 1 42 12 8958 
9 1 58 13 8958 
9 2 28 13 8958 
9 2 42 12 8958 
9 2 58 13 8958 
9 3 12 12 8958 
9 3 28 13 8958 
9 3 42 12 8958 
9 3 58 13 8958 
9 4 12 12 8958 
9 4 28 13 8958 
9 4 42 12 9018 
9 4 58 13 8958 
9 5 12 12 8958 
9 5 28 13 8958 
9 5 42 12 8958 
9 5 58 13 9018 
9 6 12 12 8958 
9 6 28 13 8958 
9 6 42 12 8897 
9 6 58 13 8958 
9 7 12 12 8958 
9 7 28 13 8958 
9 7 42 12 8958 
9 7 58 13 8958 
9 8 12 12 8958 
9 8 28 13 8958 
9 8 42 12 8958 
9 8 58 13 8958 
9 9 12 12 8958 
9 9 28 13 8958 
9 9 42 12 8958 
9 9 58 13 8958 
9 10 12 12 8958 
9 10 28 13 8958 
9 10 42 12 8958 
9 10 58 13 8958 
9 11 12 12 8958 
9 11 28 13 8958 
9 11 42 12 8958 
9 11 58 13 8958 
9 12 12 12 8958 
9 12 28 13 8958 
9 12 42 12 9018 
9 12 58 13 9018 
9 13 12 12 8958 
9 13 28 13 9018 
9 13 42 12 8958 
9 13 58 13 9018 
9 16 30 13 9018 
9 16 45 13 8958 
9 17 0 12 8958 
9 17 14 12 8958 
9 17 30 13 8958 
9 17 44 12 8958 
9 18 0 13 8958 
9 18 14 12 8958 
9 18 30 13 8958 
9 18 44 12 8958 
9 19 0 13 9018 
9 19 14 12 9018 
9 19 30 13 9018 
9 19 44 12 8958 
9 20 0 13 8958 
9 20 14 12 9018 
9 20 30 13 9018 
9 20 44 12 8958 
9 21 0 13 8958 
9 21 14 12 9018 
9 21 30 13 8958 
9 21 44 12 8958 
9 22 0 13 9018 
9 22 14 12 8958 
9 22 30 13 8958 
9 22 44 12 8958 
9 23 0 13 8958 
9 23 14 12 8958 
9 23 30 13 8958 
9 23 44 12 8958 
9 24 0 13 8958 
9 24 14 12 8958 
9 24 30 13 8958 
9 24 44 12 8958 
9 25 0 13 9018 
9 25 14 12 9018 
9 25 30 13 8958 
9 25 44 12 8958 
9 26 0 13 8958 
9 26 14 12 8958 
9 26 30 13 8958 
9 26 44 12 9018 
9 27 0 13 9018 
9 27 14 12 8958 
9 27 30 13 9018 
9 27 44 12 8958 
9 28 0 13 8958 
9 28 14 12 9018 
9 28 30 13 9018 
9 28 44 12 8958 
9 29 0 13 8958 
9 29 15 13 8958 
9 29 30 12 8958 
9 29 45 13 8958 
9 30 0 12 8958 
9 30 15 13 8958 
9 30 30 12 8958 
9 30 45 13 8958 
9 31 0 12 8958 
9 33 31 13 8958 
9 33 45 12 8958 
9 34 1 13 8958 
9 34 15 12 8958 
9 34 31 13 9018 
9 34 45 12 8958 
9 35 1 13 8958 
9 35 15 12 8958 
9 35 31 13 9018 
9 35 45 12 8958 
9 36 1 13 8958 
9 36 15 12 8897 
9 36 31 13 8958 
9 36 45 12 9018 
9 37 1 13 8958 
9 37 15 12 8958 
9 37 31 13 8958 
9 37 45 12 8958 
9 38 1 13 8958 
9 38 15 12 8958 
9 38 31 13 8958 
9 38 45 12 9018 
9 39 1 13 8958 
9 39 15 12 8958 
9 39 31 13 8958 
9 39 45 12 8958 
9 40 1 13 8958 
9 40 15 12 8958 
9 40 31 13 8958 
9 40 45 12 8958 
9 41 1 13 8958 
9 41 15 12 8958 
9 41 31 13 8958 
9 41 45 12 9018 
9 42 1 13 8958 
9 42 15 12 8958 
9 42 31 13 8958 
9 42 45 12 8958 
9 43 1 13 8958 
9 43 15 12 8958 
9 43 31 13 8958 
9 43 45 12 8897 
9 44 1 13 8958 
9 44 15 12 8958 
9 44 31 13 8958 
9 44 45 12 8958 
9 45 1 13 8958 
9 45 15 12 8958 
9 45 31 13 8958 
9 45 45 12 8958 
9 46 1 13 8958 
9 46 15 12 8958 
9 46 31 13 8958 
9 46 45 12 8958 
9 47 1 13 8958 
9 47 15 12 8958 
9 47 31 13 8958 
9 47 45 12 8958 
9 48 1 13 8958 
9 50 32 13 8958 
9 50 47 12 8958 
9 51 2 13 8958 
9 51 17 12 8958 
9 51 32 13 8958 
9 51 47 12 8958 
9 52 2 13 8958 
9 52 17 12 8958 
9 52 32 13 8958 
9 52 47 12 8958 
9 53 2 13 8958 
9 53 17 12 8958 
9 53 32 13 8958 
9 53 47 12 8958 
9 54 2 13 8958 
9 54 17 12 8958 
9 54 32 13 8958 
9 54 47 12 8958 
9 55 2 13 8958 
9 55 17 12 8958 
9 55 32 13 8958 
9 55 47 12 9018 
9 56 2 13 8958 
9 56 17 12 8958 
9 56 32 13 8958 
9 56 47 12 8958 
9 57 2 13 8958 
9 57 17 12 8958 
9 57 32 13 8958 
